ID,Name,CAS Number,Standard_Smiles,Type,Total weight /kg,Piece weight /mg,Content(%),Part,Family,Specie,Reference,DOI,ContentID,Scaffold_Smiles
TPCN05242,"3fl-hydroxyolean-12-en-23,28-dioic acid 23-O-/L
o-glucopyranosyl-28-O-[fl-o-glucopyranosyl-(1--*2)-fl-o-galactopyranosyl-(1 -* 3)] [fl-D-glucopyranosyl-(1 -~ 6)]
fl-D-galactopyranoside",'165753-00-4',CC1(C)CCC2(C(=O)OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C3O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C(=O)OC6OC(CO)C(O)C(O)C6O)C5CCC43C)C2C1,Triterpenoids,2.5,150.0,0.006,Whole plants,Urticaceae,Gypsophila capillaris,"Phytochemistry. 1995. 38, 1481-1485.",10.1016/0031-9422(94)00900-e,TP02298,O=C(OC1CCCCO1)C1CCCC2C1CCC1C3CCC4(C(=O)OC5CC(OC6OCCCC6OC6CCCCO6)CC(COC6CCCCO6)O5)CCCCC4C3=CCC12
TPCN05243,3-O-β-D-quinovopyranosyl quinovic acid,'107870-05-3',CC1CCC2(C(=O)O)CCC3(C(=O)O)C(=CCC4C5(C)CCC(OC6OC(C)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1C,Triterpenoids,1.58,94.4,0.005975,Roots,Rubiaceae,Neonauclea sessilifolia,Chem Pharm Bull (Tokyo) . 2003 Nov;51(11):1335-7,10.1248/cpb.51.1335,TP02300,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCCCO4)CCC3C2C1
TPCN05247,Tingenone,'50802-21-6',CC1=C(O)C(=O)C=C2C1=CC=C1C2(C)CCC2(C)C3CC(C)C(=O)CC3(C)CCC12C,Triterpenoids,3.0,40.0,0.001333,Barks,Celastraceae,Maytenus scutioides,"Bioorg Med Chem. 1996. 4, 815-823.",10.1016/0968-0896(96)00078-8.,TP02306,O=C1C=CC2=CC=C3C(CCC4C3CCC3CC(=O)CCC34)C2=C1
TPCN05283,Prosapogenin CP3,'75799-17-6',CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)O)CCC45C)C3(C)C)OCC(O)C2O)C(O)C(OC2OCC(O)C(O)C2O)C1O,Triterpenoids,1.6,115.0,0.007188,Peels,Sapindaceae,Sapindus emarginatus,Chem Pharm Bull (Tokyo) . 2001 Sep;49(9):1195-7,10.1248/cpb.49.1195,TP02347,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CC(OC5CCCCO5)CCO4)CCC3C2C1
TPCN05284,Taxodione,'19026-31-4',CC(C)C1=CC2=CC(=O)C3C(C)(C)CCCC3(C)C2=C(O)C1=O,Triterpenoids,0.7,20.0,0.002857,Aerial parts,Lamiaceae,Salvia xanthocheila,"Nat Prod Res. 2012. 26, 648-653.",10.1080/14786419.2010.541884,TP02350,O=C1C=CC2=CC(=O)C3CCCCC3C2=C1
TPCN05287,Gouaniaside VI,'2085753-58-6',CC(C)=CCC1OC23CC4(CO2)C(CCC2C5(C)CCC(OC6OC(CO)C(O)C(OC7OC(COC8OCC(O)C(O)C8O)C(O)C(O)C7O)C6OC6OC(C)C(O)C(O)C6O)C(C)(C)C5CCC24C)C3C1(C)O,Triterpenoids,0.95,83.0,0.008737,Aerial parts,Rhamnaceae,Gouania longipetala,"Phytochemistry. 2017. 134, 71-77.",10.1016/j.phytochem.2016.11.004,TP02353,C1CCC(OCC2CCCC(OC3CCOC(OC4CCC5C(CCC6C5CCC5C7CCOC78CC65CO8)C4)C3OC3CCCCO3)O2)OC1
TPCN05288,Β-sitosterol,'1256561-68-8',CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC45C)C3(C)CO)OCC(O)C2O)C(O)C(OC2OCC(O)C(O)C2O)C1O,Triterpenoids,0.85,72.0,0.008471,Aerial parts,Amaranthaceae,Chenopodium ficifolium,"Z Naturforsch C J Biosci. 2002. 57, 597-602.",10.1080/14786410903230383.,TP02354,O=C(OC1OCCCC1OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CC(OC6CCCCO6)CCO5)CC4CCC3C1CC2
TPCN05289,Trigonoside II,'86408-17-5',CC(C)(O)C1CCC(C)(C2C(O)CC3(C)C4CC(OC5OCC(O)C(O)C5O)C5C(C)(C)C(OC6OCC(O)C(O)C6OC6OCC(O)C(O)C6O)CCC56CC46CCC23C)O1,Triterpenoids,2.0,160.0,0.008,Roots,Fabaceae,Astragalus trigonus,"Phytochemistry. 1995. 40, 1755-1760.",10.1016/0031-9422(95)00544-h.,TP02355,C1CCC(OC2CCCOC2OC2CCC34CC35CCC3C(C6CCCO6)CCC3C5CC(OC3CCCCO3)C4C2)OC1
TPCN05290,Cussosaponin D,'475598-91-5',CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1C,Triterpenoids,1.75,137.4,0.007851,Leaves,Araliaceae,Cussonia racemosa,"Chem Pharm Bull (Tokyo). 2002. 50, 1290-1293.",10.1248/cpb.50.1290.,TP02356,O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC3C1CC2
TPCN05291,Silenoside C,'241485-62-1',COc1ccc(C=CC(=O)OC2C(OC(C)=O)C(C)OC(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(C)(C=O)C6CCC5(C)C3(C)CC4O)C2OC2OC(C)C(O)C(O)C2O)cc1,Triterpenoids,0.5,39.0,0.0078,Roots,Caryophyllaceae,Silene vulgaris,"J Nat Prod. 1999. 62, 717-721.",10.1021/np980505r.,TP02357,O=C(C=Cc1ccccc1)OC1CCOC(OC(=O)C23CCCCC2C2=CCC4C5CCC(OC6OCCC(OC7CCCCO7)C6OC6CCCCO6)CC5CCC4C2CC3)C1OC1CCCCO1
TPCN05292,"Olean-12-en-28-oic acid, 3-[(O-β-D-glucopyranosyl-(1→3)-O-6-deoxy-α-L-mannopyranosyl-(1→2)-α-L-arabinopyranosyl)oxy]-16-hydroxy-, O-6-deoxy-α-L-mannopyranosyl-(1→4)-O-β-D-glucopyranosyl-(1→6)-β-D-glucopyranosyl ester, (3β,16α)- (9CI, ACI)",'261767-94-6',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(O)C(O)C8OC8OC(C)C(O)C(OC9OC(CO)C(O)C(O)C9O)C8O)C(C)(C)C7CCC6(C)C4(C)CC5O)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,0.8,62.0,0.00775,Leaves,Araliaceae,Trevesia palmata,"J Nat Prod. 2000. 63, 308-314",10.1021/np990231n,TP02358,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CC(OC6CCCCO6)CCO5)CC4CCC3C1CC2
TPCN05293,Adianthifoliosides D,'762252-20-0',C=CC(C)(CCC=C(C)C(=O)OC1C(OC(C)(C=C)CCC=C(CO)C(=O)OC2CC3(C(=O)OC4OC(CO)C(O)C(O)C4OC4OC(C)C(OC5OC(CO)C(O)C5O)C(OC5OC(CO)C(O)C(O)C5O)C4O)C(O)CC4(C)C(=CCC5C6(C)CCC(OC7OC(COC8OC(C)C(O)C(O)C8OC8OCC(O)C(O)C8O)C(O)C(O)C7NC(C)=O)C(C)(C)C6CCC54C)C3CC2(C)C)OC(C)C(O)C1O)OC1OC(C)C(O)C(O)C1O,Triterpenoids,0.2,15.0,0.0075,Roots,Fabaceae,Albizia adianthifolia,"Bioorg Med Chem. 2004. 12, 4725-4734.",10.1016/j.bmc.2004.06.025.,TP02359,O=C(C=CCCCOC1OCCCC1OC(=O)C=CCCCOC1CCCCO1)OC1CCC2C3=CCC4C5CCC(OC6CCCC(COC7OCCCC7OC7CCCCO7)O6)CC5CCC4C3CCC2(C(=O)OC2OCCCC2OC2CC(OC3CCCCO3)C(OC3CCCO3)CO2)C1
TPCN05294,Mutongsaponin C,'920518-00-9',CC1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(OC6OCC(O)C(O)C6O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1C,Triterpenoids,3.0,220.0,0.007333,Stems,Lardizabalaceae,Akebia trifoliata,"Phytochemistry. 2006. 67, 2697-2705.",10.1016/j.phytochem.2006.09.003.,TP02360,O=C(OC1CCCC(COC2CCC(OC3CC(OC4CCCCO4)CCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2
TPCN05295,"3flhydroxyolean-12-en-23,28-dioic acid 28-O-[fl-o-glucopyranosyl-(1 -~2)-fl-D-galactopyranosyl-(1 --* 3)] [fl-o-glucopyranosyl(1 -~ 6)]fl-D-galactopyranoside.",'165752-97-6',CC1(C)CCC2(C(=O)OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C(=O)O)C5CCC43C)C2C1,Triterpenoids,2.5,180.0,0.0072,Whole plants,Urticaceae,Gypsophila capillaris,"Phytochemistry. 1995. 38, 1481-1485.",10.1016/0031-9422(94)00900-e,TP02361,O=C(OC1OC(COC2CCCCO2)CCC1OC1CC(OC2CCCCO2)CCO1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2
TPCN05296,"Olean-12-en-28-oic acid, 3-[(3-O-β-D-galactopyranosyl-β-D-glucopyranosyl)oxy]-23-oxo-, O-6-deoxy-β-D-galactopyranosyl-(1→3)-O-[O-β-D-glucopyranosyl-(1→3)-O-[β-D-xylopyranosyl-(1→4)]-6-deoxy-α-L-mannopyranosyl-(1→2)]-α-L-arabinopyranosyl ester, (3β,4α)- (9CI, ACI)",'202645-14-5',CC1OC(OC2C(O)COC(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(C)(C=O)C6CCC5(C)C3(C)CC4)C2OC2OC(C)C(OC3OCC(O)C(O)C3O)C(OC3OC(CO)C(O)C(O)C3O)C2O)C(O)C(O)C1O,Triterpenoids,0.3,21.0,0.007,Aerial parts,Caryophyllaceae,Spergularia ramosa,"J Nat Prod. 1998. 61, 323-327.",10.1021/np970398l,TP02362,O=C(OC1OCCC(OC2CCCCO2)C1OC1CC(OC2CCCCO2)C(OC2CCCCO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5CC(OC6CCCCO6)CCO5)CC4CCC3C1CC2
TPCN05297,"Olean-12-en-28-oic acid, 3-[[2-O-(6-deoxy-β-D-glucopyranosyl)-α-L-arabinopyranosyl]oxy]-, O-6-deoxy-α-L-mannopyranosyl-(1→4)-O-β-D-glucopyranosyl-(1→6)-β-D-glucopyranosyl ester, (3β)- (9CI)",'261767-92-4',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(O)C(O)C8OC8OC(C)C(O)C(O)C8O)C(C)(C)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,0.8,56.0,0.007,Leaves,Araliaceae,Trevesia palmata,"J Nat Prod. 2000. 63, 308-314",10.1021/np990231n,TP02363,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC3C1CC2
TPCN05298,Adianthifoliosides B,'503552-36-1',CC1OC(OCC2OC(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)C(OC(=O)c7ccccc7O)CC6(C(=O)OC6OC(CO)C(O)C(O)C6OC6OC(C)C(OC7OC(CO)C(O)C7O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(O)CC45C)C3(C)C)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(OC2OCC(O)C(O)C2O)C(O)C1O,Triterpenoids,0.2,14.0,0.007,Roots,Fabaceae,Albizia adianthifolia,"Bioorg Med Chem. 2004. 12, 4725-4734.",10.1016/j.bmc.2004.06.025.,TP02364,O=C(OC1CCC2C3=CCC4C5CCC(OC6OC(COC7OCCCC7OC7CCCCO7)CCC6OC6CCCCO6)CC5CCC4C3CCC2(C(=O)OC2OCCCC2OC2CC(OC3CCCCO3)C(OC3CCCO3)CO2)C1)c1ccccc1
TPCN05299,Cincholic acid 3b-O-b-D-6-deoxyallopyranosyl-28-O-b-D-glucopyranoside,'126152-35-0',CC1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C(=O)O)C2(C)C)C(O)C(O)C1O,Triterpenoids,1.0,69.0,0.0069,Barks,Rubiaceae,Ladenbergia hexandra,"Phytochemistry. 2017. 136, 147-155.",10.1016/j.phytochem.2017.01.014,TP02365,O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2
TPCN05300,"Urs-12,20(30)-diene-27,28-dioic acid 3b-O-bD-quinovopyranoside",'2089436-43-9',C=C1CCC2(C(=O)O)CCC3(C(=O)O)C(=CCC4C5(C)CCC(OC6OC(C)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1C,Triterpenoids,1.0,68.0,0.0068,Barks,Rubiaceae,Ladenbergia hexandra,"Phytochemistry. 2017. 136, 147-155.",10.1016/j.phytochem.2017.01.014,TP02366,C=C1CCC2CCC3C(=CCC4C5CCC(OC6CCCCO6)CC5CCC34)C2C1
TPCN05301,"Olean-12-en-28-oic acid, 3-[(O-β-D-glucopyranosyl-(1→3)-O-6-deoxy-α-L-mannopyranosyl-(1→4)-O-6-deoxy-α-L-mannopyranosyl-(1→6)-O-β-D-galactopyranosyl-(1→4)-β-D-glucopyranosyl)oxy]-, β-D-glucopyranosyl ester, (3β)- (9CI)",'197080-58-3',CC1OC(OC2C(C)OC(OCC3OC(OC4C(CO)OC(OC5CCC6(C)C(CCC7(C)C6CC=C6C8CC(C)(C)CCC8(C(=O)OC8OC(CO)C(O)C(O)C8O)CCC67C)C5(C)C)C(O)C4O)C(O)C(O)C3O)C(O)C2O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,Triterpenoids,0.3,20.0,0.006667,Aerial parts,Araliaceae,Trevesia sundaica,"J Nat Prod. 1997. 60, 1070-1074.",10.1021/np970263f,TP02367,O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCC(OC6CCCC(COC7CCC(OC8CC(OC9CCCCO9)CCO8)CO7)O6)CO5)CC4CCC3C1CC2
TPCN05302,Mutongsaponin B,'920517-99-3',C=C1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(OC6OCC(O)C(O)C6O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1,Triterpenoids,3.0,200.0,0.006667,Stems,Lardizabalaceae,Akebia trifoliata,"Phytochemistry. 2006. 67, 2697-2705.",10.1016/j.phytochem.2006.09.003.,TP02368,C=C1CCC2(C(=O)OC3CCCC(COC4CCC(OC5CC(OC6CCCCO6)CCO5)CO4)O3)CCC3C(=CCC4C5CCCCC5CCC34)C2C1
TPCN05303,Α-amyrin-3O-β-(5-hydroxy) ferulic acid,'1349109-79-0',COc1cc(C=CC(=O)OC2CCC3(C)C(CCC4(C)C3CC=C3C5C(C)C(C)CCC5(C)CCC34C)C2(C)C)cc(O)c1O,Triterpenoids,0.215,14.28,0.006642,Barks,Ebenaceae,Euclea undulata,"J Ethnopharmacol. 2011. 133, 1091-1095.",10.1016/j.jep.2010.11.038,TP02369,O=C(C=Cc1ccccc1)OC1CCC2C(CCC3C4CCC5CCCCC5C4=CCC23)C1
TPCN05304,"(313-Hydroxyolean-12-en-23,28-dioic acid 28-O-[[3-D-
91ucopyranosyl-(1 --* 3)-[3-D-olucopyranosyl-(1 ---,2)][[3-Dgalactopyranosyl(1 --* 6)][3-D-glucopyranoside",'165752-99-8',CC1(C)CCC2(C(=O)OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C3O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C(=O)O)C5CCC43C)C2C1,Triterpenoids,2.5,165.0,0.0066,Whole plants,Urticaceae,Gypsophila capillaris,"Phytochemistry. 1995. 38, 1481-1485.",10.1016/0031-9422(94)00900-e,TP02370,O=C(OC1CC(OC2OCCCC2OC2CCCCO2)CC(COC2CCCCO2)O1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2
TPCN05305,Adianthifoliosides A,'503552-35-0',CC(=O)NC1C(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)C(OC(=O)c6ccccc6O)CC5(C(=O)OC5OC(CO)C(O)C(O)C5OC5OC(C)C(OC6OC(CO)C(O)C6O)C(OC6OC(CO)C(O)C(O)C6O)C5O)C(O)CC34C)C2(C)C)OC(COC2OC(C)C(O)C(O)C2OC2OCC(O)C(O)C2O)C(O)C1O,Triterpenoids,0.2,13.0,0.0065,Roots,Fabaceae,Albizia adianthifolia,"Bioorg Med Chem. 2004. 12, 4725-4734.",10.1016/j.bmc.2004.06.025.,TP02371,O=C(OC1CCC2C3=CCC4C5CCC(OC6CCCC(COC7OCCCC7OC7CCCCO7)O6)CC5CCC4C3CCC2(C(=O)OC2OCCCC2OC2CC(OC3CCCCO3)C(OC3CCCO3)CO2)C1)c1ccccc1
TPCN05306,"Β-D-Glucopyranosiduronic acid, (3β,4α,16α)-28-[(O-6-deoxy-β-D-galactopyranosyl-(1→3)-O-[O-β-D-galactopyranosyl-(1→3)-O-[β-D-xylopyranosyl-(1→4)]-6-deoxy-α-L-mannopyranosyl-(1→2)]-α-L-arabinopyranosyl)oxy]-16-hydroxy-23,28-dioxoolean-12-en-3-yl 3-O-β-D-glucopyranosyl- (9CI)",'202645-12-3',CC1OC(OC2C(O)COC(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(C)(C=O)C6CCC5(C)C3(C)CC4O)C2OC2OC(C)C(OC3OCC(O)C(O)C3O)C(OC3OC(CO)C(O)C(O)C3O)C2O)C(O)C(O)C1O,Triterpenoids,0.3,19.0,0.006333,Aerial parts,Caryophyllaceae,Spergularia ramosa,"J Nat Prod. 1998. 61, 323-327.",10.1021/np970398l,TP02372,O=C(OC1OCCC(OC2CCCCO2)C1OC1CC(OC2CCCCO2)C(OC2CCCCO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5CC(OC6CCCCO6)CCO5)CC4CCC3C1CC2
TPCN05307,"3-O-β-D-xylopyranosyl-6-O-α-L-rhamnopyranosyl-3β,6α,16β,
25-tetrahydroxy-20(R),24(R)-epoxycycloartane",'148297-88-5',CC1OC(OC2C(OC3CCC45CC46CCC4(C)C(C7(C)CCC(C(C)(C)O)O7)C(O)CC4(C)C6CC(O)C5C3(C)C)OC(CO)C(O)C2O)C(O)C(O)C1O,Triterpenoids,0.367,23.0,0.006267,Whole plants,Fabaceae,Astragalus angustifolius,"Planta Med. 2012. 78, 720-729.",10.1055/s-0031-1298337,TP02373,C1CCC(OC2CCCOC2OC2CCC34CC35CCC3C(C6CCCO6)CCC3C5CCC4C2)OC1
TPCN05308,Bacopasaponin A,'178064-11-4',CC(C)=CC1CC(C)(OC2OCC(O)C(O)C2O)C2C3CCC4C5(C)CCC(OC6OCC(O)C(O)C6O)C(C)(C)C5CCC4(C)C34COC2(C4)O1,Triterpenoids,1.4,85.0,0.006071,Leaves,Scrophulariaceae,Bacopa monniera,"Phytochemistry. 1996. 42, 815-820.",10.1016/0031-9422(95)00936-1.,TP02375,C1CCC(OC2CCC3C(CCC4C3CCC3C5C(OC6CCCCO6)CCOC56CC43CO6)C2)OC1
TPCN05309,Polygalasaponin XXIX,'176182-02-8',CC1OC(OC(=O)C23CCC(C)(C)CC2C2=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC4(C)C2(CO)CC3)C(OC2OC(C)C(OC3OCC(OC4OCC(O)(COC5OC(CO)C(O)C(O)C5O)C4O)C(O)C3O)C(O)C2O)C(O)C1O,Triterpenoids,5.0,300.0,0.006,Roots,Polygalaceae,Polygala japonica,"Phytochemistry. 2008. 69, 1617-1624.",10.1016/j.phytochem.2008.01.010,TP02376,O=C(OC1OCCCC1OC1CCC(OC2CCC(OC3CC(COC4CCCCO4)CO3)CO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2
TPCN05310,"5-hydroxy-6,7,40-trimethoxyflavone",'83-47-6',CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,Triterpenoids,0.5,30.0,0.006,Aerial parts,Lamiaceae,Salvia atropatana,"Nat Prod Res. 2012. 26, 1910-1913.",10.1080/14786419.2011.628668,TP02377,C1=C2CCCCC2C2CCC3CCCC3C2C1
TPCN05311,Trigonoside III,'172339-12-7',CC(=O)OC1C(O)COC(OC2CCC34CC35CCC3(C)C(C6(C)CCC(C(C)(C)O)O6)C(O)CC3(C)C5CC(OC3OCC(O)C(O)C3O)C4C2(C)C)C1OC1OCC(O)C(O)C1O,Triterpenoids,2.0,120.0,0.006,Roots,Fabaceae,Astragalus trigonus,"Phytochemistry. 1995. 40, 1755-1760.",10.1016/0031-9422(95)00544-h.,TP02378,C1CCC(OC2CCCOC2OC2CCC34CC35CCC3C(C6CCCO6)CCC3C5CC(OC3CCCCO3)C4C2)OC1
TPCN05312,Bacosine,'198014-94-7',C=C(C)C1CCC2(C)CCC3(C(=O)O)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,Triterpenoids,2.0,120.0,0.006,Aerial parts,Scrophulariaceae,Bacopa monnieri,"Planta Med. 2011. 77, 804-808.",10.1055/s-0030-1250600.,TP02379,C1CCC2C(C1)CCC1C2CCC2C3CCCC3CCC21
TPCN05313,Leonticin E,'188426-49-5',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(O)C(OC9OC(CO)C(O)C(O)C9O)C8OC8OC(CO)C(O)C(O)C8O)C(C)(C)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,3.0,180.0,0.006,Stems,Lardizabalaceae,Akebia trifoliata,"J Asian Nat Prod Res. 2009. 11, 1013-1018.",10.1080/10286020903213439.,TP02380,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCC(OC6CCCCO6)C5OC5CCCCO5)CC4CCC3C1CC2
TPCN05314,Bioactive saponin,'229496-43-9',CC1OC(OC(=O)C23CCC(C)(C)CC2C2=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC4(C)C2(CO)CC3)C(OC2OC(C)C(OC3OCC(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)C(O)C2O)C(OC2OC(CO)C(O)C(O)C2O)C1O,Triterpenoids,1.19,70.0,0.005882,Seeds,Polygalaceae,Polygala amarella,"J Nat Prod. 1999. 62, 923-926.",10.1021/np980577i.,TP02382,O=C(OC1OCCC(OC2CCCCO2)C1OC1CCC(OC2CC(OC3CCCCO3)CCO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2
TPCN05315,Mastichinoic acid A,'1528757-55-2',CC(=CCCC(C)C1CCC2(C)C3=C(C(O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3=O)C(=O)O,Triterpenoids,0.19,10.3,0.005421,Aerial parts,Anacardiaceae,Pistacia lentiscus,"J Asian Nat Prod Res. 2013. 15, 400-403.",10.1080/10286020.2013.769524.,TP02383,O=C1CCC2C3=C(C(=O)CC2C1)C1CCCC1CC3
TPCN05316,"Oleanan-29-oic acid, 3-[(O-6-deoxy-α-L-mannopyranosyl-(1→2)-O-β-D-glucopyranosyl-(1→4)-O-[β-D-glucopyranosyl-(1→2)]-α-L-arabinopyranosyl)oxy]-13,28-epoxy-16-hydroxy-, (3β,16α,20α)- (ACI)",'151625-83-1',CC1OC(OC2C(OC3COC(OC4CCC5(C)C(CCC6(C)C5CCC57OCC8(CCC(C)(C(=O)O)CC85)C(O)CC67C)C4(C)C)C(OC4OC(CO)C(O)C(O)C4O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,Triterpenoids,0.3,16.0,0.005333,Leaves,Myrsinaceae,Ardisia japonica,"J Nat Prod. 1993. 56, 1669-1675.",10.1021/np50100a002,TP02384,C1CCC(OC2CCCOC2OC2COC(OC3CCC4C(CCC5C4CCC46OCC7(CCCCC74)CCC56)C3)C(OC3CCCCO3)C2)OC1
TPCN05317,"Olean-12-en-28-oic acid, 3-[(O-6-deoxy-α-L-mannopyranosyl-(1→4)-O-6-deoxy-α-L-mannopyranosyl-(1→6)-O-β-D-galactopyranosyl-(1→4)-β-D-glucopyranosyl)oxy]-, 3-O-β-D-glucopyranosyl-β-D-glucopyranosyl ester, (3β)- (9CI)",'197080-63-0',CC1OC(OC2C(C)OC(OCC3OC(OC4C(CO)OC(OC5CCC6(C)C(CCC7(C)C6CC=C6C8CC(C)(C)CCC8(C(=O)OC8OC(CO)C(O)C(OC9OC(CO)C(O)C(O)C9O)C8O)CCC67C)C5(C)C)C(O)C4O)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,0.3,15.8,0.005267,Aerial parts,Araliaceae,Trevesia sundaica,"J Nat Prod. 1997. 60, 1070-1074.",10.1021/np970263f,TP02385,O=C(OC1CC(OC2CCCCO2)CCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCC(OC6CCCC(COC7CCC(OC8CCCCO8)CO7)O6)CO5)CC4CCC3C1CC2
TPCN05318,Silenoside A,'229484-38-2',CC1OC(OC(=O)C23CCC(C)(C)CC2C2=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C=O)C5CCC4(C)C2(C)CC3)C(OC2OC(C)C(OC3OCC(O)C(OC4OCC(O)C(O)C4O)C3O)C(O)C2O)C(O)C1O,Triterpenoids,0.5,26.0,0.0052,Roots,Caryophyllaceae,Silene vulgaris,"J Nat Prod. 1999. 62, 717-721.",10.1021/np980505r.,TP02386,O=C(OC1OCCCC1OC1CCC(OC2CC(OC3CCCCO3)CCO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC3C1CC2
