ID,Name,CAS Number,Standard_Smiles,Type,Total weight /kg,Piece weight /mg,Content(%),Part,Family,Specie,Reference,DOI,ContentID,Scaffold_Smiles
TPCN04005,Cincholic acid 3β-O-β-D-glucopyranosyl-(1→4)-β-D-fucopyranosyl-28-O-β-D-glucopyranosyl ester,'833486-55-8',CC1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C(=O)O)C2(C)C)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,Triterpenoids,0.835,85.4,0.010228,Stems,Rubiaceae,Uncaria tomentosa,Chem Pharm Bull (Tokyo) . 2004 Oct;52(10):1258-61,10.1248/cpb.52.1258,TP00788,O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCC(OC6CCCCO6)CO5)CC4CCC3C1CC2
TPCN04093,Saponin 13,'125498-79-5',CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,Triterpenoids,0.3,180.0,0.06,Roots,Fabaceae,Medicago hybrida,"J Agric Food Chem 54, 2520-2526 (2006)",10.1021/jf0581628,TP00894,O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC3C1CC2
TPCN04130,Helixosides A,'134515-63-2',CC1(C)CCC2(C(=O)OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,Triterpenoids,0.2,89.0,0.0445,Fruits,Araliaceae,Hedera helix,"Phytochemistry 53, 905-909 (2000).",10.1016/s0031-9422(99)00503-8,TP00936,O=C(OC1CCCC(COC2CCCCO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC3C1CC2
TPCN04163,Oleanane (6),'146100-02-9',CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)O)CCC45C)C3(C)CO)OCC(O)C2O)C(O)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C1O,Triterpenoids,0.5,60.2,0.01204,Roots,Ranunculaceae,Pulsatilla koreana,"J Nat Prod 68, 268-272 (2005)",10.1021/np049813h,TP00971,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CC(OC5CCC(OC6CCCCO6)CO5)CCO4)CCC3C2C1
TPCN04175,Clematichinenoside AR,'761425-93-8',CC1OC(OCC2OC(OC3C(CO)OC(OC4COC(OC5C(O)C(C)OC(OC6C(OC7CCC8(C)C(CCC9(C)C8CC=C8C%10CC(C)(C)CCC%10(C(=O)OC%10OC(COC%11OC(CO)C(OC%12OC(C)C(O)C(O)C%12O)C(O)C%11O)C(O)C(O)C%10O)CCC89C)C7(C)C)OCC(O)C6O)C5O)C(O)C4O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,5.0,1280.0,0.0256,Roots,Ranunculaceae,Clematis mandshurica,J Nat Prod. 2006 Nov;69(11):1591-5.,10.1021/np060287z.,TP00985,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CC(OC6CCC(OC7CCC(OC8CCCC(COC9CCCCO9)O8)CO7)CO6)CCO5)CC4CCC3C1CC2
TPCN04179,Hederacolchiside A1,'106577-39-3',CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)O)CCC45C)C3(C)C)OCC(OC3OC(CO)C(O)C(O)C3O)C2O)C(O)C(O)C1O,Triterpenoids,4.0,400.0,0.01,Subterraneous stems,Ranunculaceae,Anemone raddeana,Nat Prod Res: 1-8.,10.1080/14786419.2019.1634708,TP00993,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCC(OC5CCCCO5)CC4OC4CCCCO4)CCC3C2C1
TPCN04180,Copteroside B,'85889-27-6',CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,Triterpenoids,1.39,1304.0,0.093813,Fruits,Araliaceae,Abelmoschus sagittifolius,Chem Pharm Bull (Tokyo) 55(7): 1087-1089.,10.1248/cpb.55.1087,TP00995,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCCCO4)CCC3C2C1
TPCN04181,Asiaticoside,'16830-15-2',CC1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1C,Triterpenoids,1.0,116.0,0.0116,Peels,Lardizabalaceae,Akebia trifoliata,Chem Pharm Bull (Tokyo) . 2012;60(10):1264-74,10.1248/cpb.c12-00448,TP00999,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2
TPCN04182,Triploside C,'141544-42-5',CC1OC(OC2C(O)COC(OC3C(O)C(C)OC(OC4C(OC5CCC6(C)C(CCC7(C)C6CC=C6C8CC(C)(C)CCC8(C(=O)O)CCC67C)C5(C)C)OCC(O)C4O)C3O)C2O)C(O)C(O)C1O,Triterpenoids,2.95,2000.0,0.067797,Roots,Caprifoliaceae,Triplostegia grandiflora,Phytochemistry 30(10): 3401-3404.,10.1016/0031-9422(91)83217-9,TP01002,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CC(OC5CC(OC6CCCCO6)CCO5)CCO4)CCC3C2C1
TPCN04183,3β-[(O-β-D-glucopyranosy1-(1→2)-α-L-arabinopyranosyl)oxy]-23-hydroxyolean-12-en-28-oic acid O-α-L-rhamnopyranosyl-(1→4)-O-β-D-glucopyranosy1-(1→6)-β-Dglucopyranosy1 ester,'60454-69-5',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(O)C(O)C8OC8OC(CO)C(O)C(O)C8O)C(C)(CO)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,4.0,2610.0,0.06525,Aerial parts,Berberidaceae,Caulophyllum thalictroides,J Nat Prod 72(6): 1155-1160.,10.1021/np900164b,TP01003,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC3C1CC2
TPCN04184,Begoniifolide D,'781676-86-6',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(OC9OC(CO)C(O)C(O)C9O)C(O)C8OC8OC(CO)C(O)C(O)C8O)C(C)(C)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,4.0,2500.0,0.0625,Whole plants,Ranunculaceae,Anemone begoniifolia,J Asian Nat Prod Res 6(3): 211-215.,10.1080/10286020310001653264,TP01005,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCC(OC6CCCCO6)CC5OC5CCCCO5)CC4CCC3C1CC2
TPCN04185,"3α-Hydroxy-lup-20(29)-ene-23, 28-dioic acid-3-O-βD-glucopyranoside",'1259116-92-1',C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC43C)C12,Triterpenoids,4.5,2800.0,0.062222,Leaves,Araliaceae,Oplopanax horridus,Nat Prod Commun 5(7): 1019-1022.,10.1177/1934578X1000500706,TP01006,C1CCC(OC2CCC3C(CCC4C3CCC3C5CCCC5CCC34)C2)OC1
TPCN04186,HN-saponin F,'39524-13-5',CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,Triterpenoids,4.2,2000.0,0.047619,Roots,Caprifoliaceae,Dipsacus asper,J Asian Nat Prod Res 13(9): 851-860.,10.1080/10286020.2011.598858,TP01008,O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2
TPCN04187,3α-E-Feruloyltaraxerol,'696620-04-9',COc1cc(C=CC(=O)OC2CCC3(C)C4CCC5(C)C(=CCC6(C)CCC(C)(C)CC65)C4(C)CCC3C2(C)C)ccc1O,Triterpenoids,6.0,2500.0,0.041667,Fruits,Rhizophoraceae,Bruguiera cylindrica,J Nat Prod 67(5): 886-888.,10.1021/np0305122,TP01009,O=C(C=Cc1ccccc1)OC1CCC2C(CCC3C4=CCC5CCCCC5C4CCC32)C1
TPCN04188,Madecassoside,'34540-22-2',CC1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC43C)C2C1C,Triterpenoids,5.0,1701.0,0.03402,Aerial parts,Apiaceae,Centella asiatica,Chem Pharm Bull (Tokyo) 49(10): 1368-1371.,10.1248/cpb.49.1368,TP01010,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2
TPCN04189,Triploside A,'141544-45-8',CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)O)CCC45C)C3(C)C)OCC(O)C2O)C(O)C(OC2OCC(O)C(OC3OC(C)C(OC4OCC(O)C(OC5OCC(OC6OCC(O)C(O)C6O)C(O)C5O)C4O)C(O)C3O)C2O)C1O,Triterpenoids,2.95,1000.0,0.033898,Roots,Caprifoliaceae,Triplostegia grandiflora,Phytochemistry 30(10): 3401-3404.,10.1016/0031-9422(91)83217-9,TP01012,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CC(OC5CC(OC6CCC(OC7CC(OC8CCC(OC9CCCCO9)CO8)CCO7)CO6)CCO5)CCO4)CCC3C2C1
TPCN04190,3α-Z-Feruloyltaraxerol,'663618-40-4',COc1cc(C=CC(=O)OC2CCC3(C)C4CCC5(C)C(=CCC6(C)CCC(C)(C)CC65)C4(C)CCC3C2(C)C)ccc1O,Triterpenoids,6.0,1500.0,0.025,Fruits,Rhizophoraceae,Bruguiera cylindrica,J Nat Prod 67(5): 886-888.,10.1021/np0305122,TP01013,O=C(C=Cc1ccccc1)OC1CCC2C(CCC3C4=CCC5CCCCC5C4CCC32)C1
TPCN04191,Tubeimoside I,'102040-03-9',CC1OC2OC3C(OCC(O)C3O)OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CC(O)C(OC7OC(CO)C(O)C(O)C7OC7OCC(OC(=O)CC(C)(O)CC(=O)OC1C(OC1OCC(O)C(O)C1O)C2O)C(O)C7O)C(C)(CO)C6CCC5(C)C3(C)CC4,Triterpenoids,50.0,12000.0,0.024,Subterraneous stems,Cucurbitaceae,Bolbostemma paniculatum,Planta Med 70(5): 458-464.,10.1055/s-2004-818976,TP01014,O=C1CCCC(=O)OC2COC(CC2OC2CCCCO2)OC2CCCOC2OC(=O)C23CCCCC2C2=CCC4C5CCC(CC5CCC4C2CC3)OC2OCCCC2OC2CCC(CO2)O1
TPCN04192,Cernuoside B,'260046-56-8',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(OC9OC(CO)C(O)C(O)C9O)C(O)C8OC8OC(C)C(O)C(OC9OC(CO)C(O)C(O)C9O)C8O)C(C)(CO)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,2.0,460.0,0.023,Roots,Ranunculaceae,Pulsatilla koreana,Molecules 18(5): 5306-5316.,10.3390/molecules18055306,TP01015,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCC(OC6CCCCO6)CC5OC5CC(OC6CCCCO6)CCO5)CC4CCC3C1CC2
TPCN04193,Actein,'18642-44-9',CC(=O)OC1CC23CC24CCC(OC2OCC(O)C(O)C2O)C(C)(C)C4CCC3C2(C)CC3OC4(CC(C)C3C12C)OC(O)C1(C)OC41,Triterpenoids,2.3,500.0,0.021739,Subterraneous stems,Ranunculaceae,Cimicifuga yunnanensis,Cancer Manag Res 10: 6715-6729.,10.2147/CMAR.S185387,TP01017,C1CCC(OC2CCC34CC35CCC3C6CCC7(OCC8OC87)OC6CC3C5CCC4C2)OC1
TPCN04194,"3β-[(α-L-arabinopyranosyl)oxy]-16α,23-dihydroxyolean-12-en-28-oic acid",'12672-43-4',CC1(C)CCC2(C(=O)O)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,Triterpenoids,4.0,802.0,0.02005,Aerial parts,Berberidaceae,Caulophyllum thalictroides,J Nat Prod 72(6): 1155-1160.,10.1021/np900164b,TP01018,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCCCO4)CCC3C2C1
TPCN04195,"3β-[(α-L-arabinopyranosyl)oxy]-16α,23-dihy-droxyolean-12-en-28-oic acid O-α-L-rhamnopyranosyl-(1→4)-O-β-D-glucopyranosy1-(1→6)-β-D-glucopyranosy1 ester",'188426-48-4',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(O)C(O)C8O)C(C)(CO)C7CCC6(C)C4(C)CC5O)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,4.0,802.0,0.02005,Aerial parts,Berberidaceae,Caulophyllum thalictroides,J Nat Prod 72(6): 1155-1160.,10.1021/np900164b,TP01020,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2
TPCN04196,Wujiapioside A,'508235-05-0',C=C(C)C1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C=O)C5CCC43C)C12,Triterpenoids,0.35,70.0,0.02,Leaves,Araliaceae,Acanthopanax gracilistylus,Arch Pharm Res 25(6): 831-836.,10.1007/bf02977000,TP01022,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCC1C1CCC3C4CCCCC4CCC3C1CC2
TPCN04197,Ginsenoside Re,'52286-59-6',CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)CC12C,Triterpenoids,4.1,661.0,0.016122,Buds,Araliaceae,Panax ginseng,J Ginseng Res 44(2): 215-221.,10.1016/j.jgr.2018.12.008,TP01023,C1CCC(OCC2CCC3C2CCC2C4CCCCC4C(OC4OCCCC4OC4CCCCO4)CC32)OC1
TPCN04198,Squarroside A,'152574-91-9',CC(=O)OC1C(C)OC(OC(=O)C23CCC(C)(C)CC2C2=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OCC(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C=O)C5CCC4(C)C2(C)CC3)C(OC2OC(C)C(OC3OCC(O)C(O)C3O)C(O)C2O)C1OC1OC(CO)C(O)C1O,Triterpenoids,0.5,80.0,0.016,Roots,Caryophyllaceae,Acanthophyllum squarrosum,Phytochemistry 34(2): 489-495.,10.1016/0031-9422(93)80036-r,TP01027,O=C(OC1OCCC(OC2CCCO2)C1OC1CCC(OC2CCCCO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5OCCC(OC6CCCCO6)C5OC5CCCCO5)CC4CCC3C1CC2
TPCN04199,Loniceroside C,'572880-29-6',CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(CO)C(O)C(O)C7O)C(C)(CO)C6CCC5(C)C3(C)CC4)OC(COC3OCC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,5.0,783.0,0.01566,Aerial parts,Caprifoliaceae,Lonicera japonica,Chem Pharm Bull (Tokyo) 62(1): 92-96.,10.1248/cpb.c13-00592,TP01028,O=C(OC1OC(COC2CCCCO2)CCC1OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2
TPCN04200,Deglucocyclamin,'23643-61-0',CC1(C=O)CCC23COC4(CCC5C6(C)CCC(OC7OCC(OC8OC(CO)C(O)C(O)C8OC8OCC(O)C(O)C8O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C4(C)CC2O)C3C1,Triterpenoids,0.5,246.0,0.0492,Subterraneous stems,Primulaceae,Cyclamen coum,"Planta Med 63, 166-170 (1997)",10.1055/s-2006-957637,TP01032,C1CCC(OC2CCCOC2OC2COC(OC3CCC4C(CCC5C4CCC46OCC7(CCCCC74)CCC56)C3)C(OC3CCCCO3)C2)OC1
TPCN04201,Hederacoside B,'36284-77-2',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(O)C(O)C8OC8OC(C)C(O)C(O)C8O)C(C)(C)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,2.0,300.0,0.015,Roots,Ranunculaceae,Pulsatilla koreana,Molecules 18(5): 5306-5316.,10.3390/molecules18055306,TP01043,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC3C1CC2
TPCN04202,Loniceroside A,'155740-20-8',CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OCC(O)C(O)C7O)C(C)(CO)C6CCC5(C)C3(C)CC4)OC(COC3OCC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,5.0,735.0,0.0147,Aerial parts,Caprifoliaceae,Lonicera japonica,Chem Pharm Bull (Tokyo) 62(1): 92-96.,10.1248/cpb.c13-00592,TP01045,O=C(OC1OC(COC2CCCCO2)CCC1OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2
TPCN04203,Triploside B,'141544-44-7',CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)O)CCC45C)C3(C)C)OCC(O)C2O)C(O)C(OC2OCC(O)C(OC3OC(C)C(OC4OCC(O)C(OC5OCC(O)C(O)C5O)C4O)C(O)C3O)C2O)C1O,Triterpenoids,2.95,400.0,0.013559,Roots,Caprifoliaceae,Triplostegia grandiflora,Phytochemistry 30(10): 3401-3404.,10.1016/0031-9422(91)83217-9,TP01047,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CC(OC5CC(OC6CCC(OC7CC(OC8CCCCO8)CCO7)CO6)CCO5)CCO4)CCC3C2C1
TPCN04204,Ciwujianoside C3,'114906-74-0',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(O)C(O)C8O)C(C)(C)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,4.0,520.0,0.013,Whole plants,Ranunculaceae,Anemone begoniifolia,J Asian Nat Prod Res 6(3): 211-215.,10.1080/10286020310001653264,TP01049,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2
TPCN04205,Herniariasaponin C,'184477-11-0',CC(=O)OC1C(C)OC(OC(=O)C23CCC(C)(C)CC2C2=CCC4C5(C)CC(O)C(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC4(C)C2(C)CC3O)C(OC2OC(C)C(O)C(O)C2O)C1OC1OC(C)C(O)C(O)C1O,Triterpenoids,0.25,30.0,0.012,Aerial parts,Caryophyllaceae,Herniaria fontanesii,Phytochemistry 43(5): 1075-1077.,10.1016/s0031-9422(96)00398-6,TP01050,O=C(OC1OCCC(OC2CCCCO2)C1OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC3C1CC2
TPCN04206,Esculentoside A,'65497-07-6',COC(=O)C1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OCC(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,Triterpenoids,0.4,46.3,0.011575,Roots,Phytolaccaceae,Phytolacca acinosa,J Liq Chromatogr Relat Technol 33(4): 563-571.,10.1080/10826070903574659,TP01051,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCC(OC5CCCCO5)CO4)CCC3C2C1
TPCN04207,Clinoposaponin IX,'159121-99-0',CC1(C)CCC23COC4(C=CC5C6(C)CCC(OC7OC(CO)C(O)C(O)C7O)C(C)(CO)C6CCC5(C)C4(C)CC2O)C3C1,Triterpenoids,2.0,230.0,0.0115,Aerial parts,Apiaceae,Pleurospermum kamtschaticum,Chem Pharm Bull (Tokyo) 60(8): 1011-1018.,10.1248/cpb.c12-00274,TP01054,C1=CC23OCC4(CCCCC42)CCC3C2CCC3CC(OC4CCCCO4)CCC3C12
TPCN04208,Uvaol,'545-46-0',CC1CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,Triterpenoids,17.0,1800.0,0.010588,Leaves,Ericaceae,Rhododendron dauricum,Nat Prod Res: 1-7.,10.1080/14786419.2019.1566822,TP01055,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1
TPCN04209,Hederacolchiside E,'33783-82-3',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(OC9OC(CO)C(O)C(O)C9O)C(O)C8OC8OC(C)C(O)C(O)C8O)C(C)(C)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,0.5,52.272,0.010454,Roots,Ranunculaceae,Pulsatilla koreana,J Sep Sci 40(13): 2810-2818.,10.1002/jssc.201700100,TP01058,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCC(OC6CCCCO6)CC5OC5CCCCO5)CC4CCC3C1CC2
TPCN04214,TPG2,'128730-82-5',CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)O)CCC45C)C3(C)CO)OCC(O)C2O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,Triterpenoids,0.52,67.0,0.012885,Aerial parts,Araliaceae,Trevesia palmata,Sci Rep . 2018 Sep 28;8(1):14522,10.1038/s41598-018-32956-4,TP01066,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CC(OC5CCCCO5)CCO4)CCC3C2C1
TPCN04231,Esculentoside B,'60820-94-2',COC(=O)C1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OCC(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,Triterpenoids,2.0,210.0,0.0105,Roots,Phytolaccaceae,Phytolacca acinosa,Nat Prod Res. 2011 Oct;25(18):1771-5,10.1080/14786419.2010.535155,TP01090,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCCCO4)CCC3C2C1
TPCN04323,Huzhangoside D,'96315-53-6',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(O)C(O)C8OC8OC(C)C(O)C(OC9OCC(O)C(O)C9O)C8O)C(C)(CO)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,6.1,1500.0,0.02459,Aerial parts,Ranunculaceae,Clematis tibetana,Chem Pharm Bull (Tokyo) . 2001 May;49(5):635-8,10.1248/cpb.49.635,TP01229,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CC(OC6CCCCO6)CCO5)CC4CCC3C1CC2
TPCN04437,Saponin 3,'49792-23-6',CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC43C)C2C1,Triterpenoids,0.3,280.0,0.093333,Roots,Fabaceae,Medicago hybrida,"J Agric Food Chem 54, 2520-2526 (2006)",10.1021/jf0581628,TP01369,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCCCO4)CCC3C2C1
TPCN04468,Soyasaponin IV,'108906-97-4',CC1(C)CC(O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OCC(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,Triterpenoids,0.29,115.0,0.039655,Seeds,Fabaceae,Glycine max,"Planta Med 75, 371-374 (2009).",10.1055/s-0028-1112221,TP01405,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CCCCO4)CCC3C2C1
TPCN04473,Scheffoleoside A,'160669-23-8',CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CC(O)C(O)C(C)(CO)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Triterpenoids,1.0,202.5,0.02025,Peels,Lardizabalaceae,Akebia trifoliata,Chem Pharm Bull (Tokyo) . 2012;60(10):1264-74,10.1248/cpb.c12-00448,TP01414,O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2
TPCN04518,Saponin 4,'106074-96-8',CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC43C)C2C1,Triterpenoids,0.3,250.0,0.083333,Roots,Fabaceae,Medicago hybrida,"J Agric Food Chem 54, 2520-2526 (2006)",10.1021/jf0581628,TP01469,O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2
